outcome,horizon,tree_family,feature,feature_family,mean_absolute_shap_log1p_target,mean_signed_shap_log1p_target,n_explained,within_task_rank
daly,3,extra_trees,gbd_daly_fraction__lag1,GBD attributable fraction history,0.0003810023042,0.000116478117,505,71
daly,3,extra_trees,derived__current_daly_rate_gap,derived definition/gap features,0.0003798103213,4.518305309e-05,505,72
daly,3,extra_trees,sdi__mean3,sociodemographic index history,0.0003794433457,-7.281578168e-05,505,73
daly,3,extra_trees,overall_daly_rate__mean10,overall liver-cancer burden history,0.0003753002159,-0.000149722937,505,74
daly,3,extra_trees,bmi_daly_rate__cv10,BMI-attributable burden history,0.0003731837736,-5.471032488e-05,505,75
daly,3,extra_trees,bmi_death_rate__std3,BMI-attributable burden history,0.0003724450959,0.0001089703304,505,76
daly,3,extra_trees,sdi__lag1,sociodemographic index history,0.0003675798057,-7.317083718e-05,505,77
daly,3,extra_trees,sdi__current,sociodemographic index history,0.0003597058671,-1.634752552e-05,505,78
daly,3,extra_trees,overall_death_rate__log_slope5,overall liver-cancer burden history,0.0003554177207,0.0001053695519,505,79
daly,3,extra_trees,sdi__lag10,sociodemographic index history,0.000349304093,-4.745897154e-05,505,80
daly,3,extra_trees,overall_daly_rate__delta3,overall liver-cancer burden history,0.0003386121642,5.736235403e-05,505,81
daly,3,extra_trees,sdi__lag3,sociodemographic index history,0.0003368775257,-5.484899497e-05,505,82
daly,3,extra_trees,sdi__lag5,sociodemographic index history,0.0003356292054,-3.432623287e-05,505,83
daly,3,extra_trees,gbd_death_fraction__lag10,GBD attributable fraction history,0.0003322651197,0.0002208474942,505,84
daly,3,extra_trees,gbd_daly_fraction__lag5,GBD attributable fraction history,0.000324872255,0.0001543754294,505,85
daly,3,extra_trees,gbd_death_fraction__std10,GBD attributable fraction history,0.0003209056561,6.155934223e-05,505,86
daly,3,extra_trees,gbd_death_fraction__lag3,GBD attributable fraction history,0.0003174413616,0.0002236857095,505,87
daly,3,extra_trees,overall_daly_rate__log_growth10,overall liver-cancer burden history,0.0003173101752,3.881911643e-05,505,88
daly,3,extra_trees,overall_death_rate__log_growth10,overall liver-cancer burden history,0.0003098779245,5.107457966e-06,505,89
daly,3,extra_trees,derived__daly_fraction_definition_gap_pp,derived definition/gap features,0.0003096700987,0.0001262139453,505,90
daly,3,extra_trees,gbd_death_fraction__lag1,GBD attributable fraction history,0.0003068684637,0.0002009858981,505,91
daly,3,extra_trees,gbd_daly_fraction__delta10,GBD attributable fraction history,0.0003020401246,7.234413939e-05,505,92
daly,3,extra_trees,gbd_death_fraction__delta5,GBD attributable fraction history,0.0003006467864,0.000144043346,505,93
daly,3,extra_trees,gbd_daly_fraction__delta5,GBD attributable fraction history,0.0002996440328,0.0001152801248,505,94
daly,3,extra_trees,sdi__mean10,sociodemographic index history,0.0002970309186,-3.175653448e-05,505,95
daly,3,extra_trees,overall_daly_rate__lag5,overall liver-cancer burden history,0.0002960057794,-9.229741972e-05,505,96
daly,3,extra_trees,bmi_daly_rate__current_rel_ui_width,BMI-attributable burden history,0.0002950712009,-4.336346749e-05,505,97
daly,3,extra_trees,gbd_death_fraction__log_growth10,GBD attributable fraction history,0.0002932502311,-5.989229278e-06,505,98
daly,3,extra_trees,sdi__mean5,sociodemographic index history,0.0002929357947,-9.635675306e-06,505,99
daly,3,extra_trees,gbd_death_fraction__cv5,GBD attributable fraction history,0.0002914826396,-4.896297485e-06,505,100
daly,3,extra_trees,overall_death_rate__log_growth5,overall liver-cancer burden history,0.0002889758482,6.760095138e-05,505,101
daly,3,extra_trees,overall_death_rate__cv3,overall liver-cancer burden history,0.0002862460324,6.511481903e-05,505,102
daly,3,extra_trees,bmi_daly_rate__cv5,BMI-attributable burden history,0.0002855451789,-5.626226865e-05,505,103
daly,3,extra_trees,sdi__log_slope10,sociodemographic index history,0.0002829272383,-6.524203169e-06,505,104
daly,3,extra_trees,sdi__log_growth5,sociodemographic index history,0.0002824660415,-1.601873585e-05,505,105
daly,3,extra_trees,gbd_daly_fraction__log_growth1,GBD attributable fraction history,0.000282171282,-2.789822505e-06,505,106
daly,3,extra_trees,gbd_daly_fraction__log_growth10,GBD attributable fraction history,0.0002818496624,-1.19688994e-05,505,107
daly,3,extra_trees,bmi_death_rate__cv10,BMI-attributable burden history,0.0002801619395,-5.650409899e-05,505,108
daly,3,extra_trees,gbd_daly_fraction__std10,GBD attributable fraction history,0.0002763766959,4.411713223e-05,505,109
daly,3,extra_trees,overall_daly_rate__delta10,overall liver-cancer burden history,0.0002745334886,8.577240842e-05,505,110
daly,3,extra_trees,gbd_death_fraction__mean5,GBD attributable fraction history,0.0002737799038,0.000164154707,505,111
daly,3,extra_trees,overall_death_rate__log_slope10,overall liver-cancer burden history,0.0002703330194,-4.160850184e-05,505,112
daly,3,extra_trees,gbd_death_fraction__std5,GBD attributable fraction history,0.0002667904661,0.0001151812721,505,113
daly,3,extra_trees,gbd_daly_fraction__mean3,GBD attributable fraction history,0.0002641078961,0.0001423784695,505,114
daly,3,extra_trees,sdi__delta10,sociodemographic index history,0.0002616566177,5.317216661e-05,505,115
daly,3,extra_trees,derived__death_fraction_definition_gap_pp,derived definition/gap features,0.0002615985684,4.734829605e-05,505,116
daly,3,extra_trees,overall_daly_rate__delta5,overall liver-cancer burden history,0.0002590770447,2.484323375e-05,505,117
daly,3,extra_trees,gbd_death_fraction__delta3,GBD attributable fraction history,0.0002581594563,0.0001548068957,505,118
daly,3,extra_trees,sdi__log_growth10,sociodemographic index history,0.0002555687734,7.426041993e-06,505,119
daly,3,extra_trees,gbd_daly_fraction__log_growth3,GBD attributable fraction history,0.0002532505049,-6.111915116e-06,505,120
daly,3,extra_trees,bmi_death_rate__cv3,BMI-attributable burden history,0.0002519195227,-2.689319621e-05,505,121
daly,3,extra_trees,gbd_daly_fraction__delta3,GBD attributable fraction history,0.0002508336047,0.0001152557265,505,122
daly,3,extra_trees,bmi_death_rate__cv5,BMI-attributable burden history,0.0002480454933,-8.096225721e-05,505,123
daly,3,extra_trees,gbd_death_fraction__log_growth3,GBD attributable fraction history,0.0002447777199,3.130772167e-05,505,124
daly,3,extra_trees,gbd_death_fraction__log_growth5,GBD attributable fraction history,0.0002437446492,4.152791986e-05,505,125
daly,3,extra_trees,bmi_daly_rate__cv3,BMI-attributable burden history,0.0002405370903,-1.331181345e-05,505,126
daly,3,extra_trees,overall_death_rate__delta10,overall liver-cancer burden history,0.0002387882658,2.940187798e-05,505,127
daly,3,extra_trees,gbd_daly_fraction__std5,GBD attributable fraction history,0.000238582132,6.213451726e-05,505,128
daly,3,extra_trees,gbd_daly_fraction__delta1,GBD attributable fraction history,0.0002374795027,0.0001167604176,505,129
daly,3,extra_trees,bmi_death_rate__current_rel_ui_width,BMI-attributable burden history,0.000235487029,-2.485860106e-05,505,130
daly,3,extra_trees,gbd_daly_fraction__log_growth5,GBD attributable fraction history,0.0002346583372,7.769237754e-06,505,131
daly,3,extra_trees,gbd_daly_fraction__current_rel_ui_width,GBD attributable fraction history,0.000233913585,0.0001003712936,505,132
daly,3,extra_trees,sdi__cv5,sociodemographic index history,0.0002314813447,2.31012772e-06,505,133
daly,3,extra_trees,gbd_death_fraction__log_slope5,GBD attributable fraction history,0.0002294503618,7.094950615e-05,505,134
daly,3,extra_trees,overall_death_rate__delta5,overall liver-cancer burden history,0.0002294032891,4.043403056e-05,505,135
daly,3,extra_trees,gbd_death_fraction__cv10,GBD attributable fraction history,0.0002292637407,4.457155211e-05,505,136
daly,3,extra_trees,gbd_death_fraction__cv3,GBD attributable fraction history,0.0002278932626,2.933181408e-06,505,137
daly,3,extra_trees,gbd_death_fraction__current,GBD attributable fraction history,0.0002244107528,0.0001595257009,505,138
daly,3,extra_trees,gbd_death_fraction__current_rel_ui_width,GBD attributable fraction history,0.0002241160896,6.911230451e-05,505,139
daly,3,extra_trees,gbd_daly_fraction__mean5,GBD attributable fraction history,0.0002229849413,0.0001013206874,505,140
daly,3,extra_trees,gbd_daly_fraction__cv5,GBD attributable fraction history,0.000222668967,1.647329047e-05,505,141
daly,3,extra_trees,overall_daly_rate__cv3,overall liver-cancer burden history,0.0002224700075,8.251942462e-05,505,142
daly,3,extra_trees,gbd_death_fraction__std3,GBD attributable fraction history,0.0002210194041,0.0001052963959,505,143
daly,3,extra_trees,overall_daly_rate__log_slope10,overall liver-cancer burden history,0.0002208380971,2.281239741e-05,505,144
daly,3,extra_trees,gbd_death_fraction__log_slope10,GBD attributable fraction history,0.0002196126902,2.218614554e-05,505,145
daly,3,extra_trees,gbd_daly_fraction__cv3,GBD attributable fraction history,0.0002174334185,-7.274654783e-06,505,146
daly,3,extra_trees,overall_daly_rate__cv5,overall liver-cancer burden history,0.0002113984265,6.337573469e-05,505,147
daly,3,extra_trees,gbd_death_fraction__mean10,GBD attributable fraction history,0.0002050539928,9.539099866e-05,505,148
daly,3,extra_trees,gbd_daly_fraction__log_slope10,GBD attributable fraction history,0.000204947529,4.016062242e-06,505,149
daly,3,extra_trees,overall_daly_rate__cv10,overall liver-cancer burden history,0.0002042024721,2.718601765e-05,505,150
daly,3,extra_trees,sdi__log_slope5,sociodemographic index history,0.0001965963594,2.099509124e-05,505,151
daly,3,extra_trees,gbd_death_fraction__delta1,GBD attributable fraction history,0.0001944980509,9.205277546e-05,505,152
daly,3,extra_trees,gbd_death_fraction__log_growth1,GBD attributable fraction history,0.0001940904736,-1.198426343e-06,505,153
daly,3,extra_trees,gbd_death_fraction__lag5,GBD attributable fraction history,0.0001927405198,9.782857756e-05,505,154
daly,3,extra_trees,overall_death_rate__std3,overall liver-cancer burden history,0.000192259524,0.0001030547482,505,155
daly,3,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,0.0001916736446,0.0001176182283,505,156
daly,3,extra_trees,sdi__std10,sociodemographic index history,0.000188710081,4.331601867e-05,505,157
daly,3,extra_trees,overall_daly_rate__std10,overall liver-cancer burden history,0.0001871248951,5.215457323e-05,505,158
daly,3,extra_trees,gbd_daly_fraction__std3,GBD attributable fraction history,0.0001867935577,0.0001173272347,505,159
daly,3,extra_trees,gbd_daly_fraction__log_slope5,GBD attributable fraction history,0.0001857731824,5.367613401e-05,505,160
daly,3,extra_trees,gbd_daly_fraction__lag10,GBD attributable fraction history,0.0001854937408,8.79786115e-05,505,161
daly,3,extra_trees,gbd_daly_fraction__cv10,GBD attributable fraction history,0.0001842028811,2.010254101e-05,505,162
daly,3,extra_trees,sdi__log_growth3,sociodemographic index history,0.0001836307758,3.939757844e-05,505,163
daly,3,extra_trees,sdi__delta5,sociodemographic index history,0.0001814813946,1.794902279e-05,505,164
daly,3,extra_trees,sdi__delta3,sociodemographic index history,0.0001777922682,2.631109502e-05,505,165
daly,3,extra_trees,overall_death_rate__std10,overall liver-cancer burden history,0.0001774697142,2.316828932e-05,505,166
daly,3,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,0.0001748559951,9.850063488e-05,505,167
daly,3,extra_trees,sdi__cv3,sociodemographic index history,0.0001676987368,1.643016038e-05,505,168
daly,3,extra_trees,overall_death_rate__std5,overall liver-cancer burden history,0.0001671968105,4.873480733e-05,505,169
daly,3,extra_trees,overall_daly_rate__lag10,overall liver-cancer burden history,0.0001644879774,3.697645045e-05,505,170
daly,3,extra_trees,sdi__std5,sociodemographic index history,0.0001637039703,2.046704513e-05,505,171
daly,3,extra_trees,overall_daly_rate__std3,overall liver-cancer burden history,0.0001568540421,6.364640472e-05,505,172
daly,3,extra_trees,overall_death_rate__cv5,overall liver-cancer burden history,0.0001568520556,3.355557468e-05,505,173
daly,3,extra_trees,sdi__std3,sociodemographic index history,0.0001528731383,5.997027982e-05,505,174
daly,3,extra_trees,overall_death_rate__cv10,overall liver-cancer burden history,0.0001493368845,-3.523020476e-05,505,175
daly,3,extra_trees,sdi__log_growth1,sociodemographic index history,0.000145672593,2.699176261e-05,505,176
daly,3,extra_trees,sdi__delta1,sociodemographic index history,0.0001413106731,3.480114405e-05,505,177
daly,3,extra_trees,overall_daly_rate__std5,overall liver-cancer burden history,0.0001124804104,5.676338036e-05,505,178
daly,3,extra_trees,sdi__current_rel_ui_width,sociodemographic index history,0,0,505,179
daly,5,extra_trees,bmi_daly_rate__current,BMI-attributable burden history,0.02933951856,0.01000703788,505,1
daly,5,extra_trees,bmi_death_rate__mean5,BMI-attributable burden history,0.02887772245,0.01057224506,505,2
daly,5,extra_trees,bmi_daly_rate__mean10,BMI-attributable burden history,0.02834975322,0.008373706017,505,3
daly,5,extra_trees,bmi_death_rate__mean10,BMI-attributable burden history,0.02781516443,0.008836173463,505,4
daly,5,extra_trees,bmi_daly_rate__mean3,BMI-attributable burden history,0.02767817156,0.009729236814,505,5
daly,5,extra_trees,bmi_death_rate__mean3,BMI-attributable burden history,0.027565676,0.01031704947,505,6
daly,5,extra_trees,bmi_daly_rate__mean5,BMI-attributable burden history,0.0267546701,0.009824342408,505,7
daly,5,extra_trees,bmi_death_rate__lag1,BMI-attributable burden history,0.02666517739,0.01038797776,505,8
daly,5,extra_trees,bmi_death_rate__current,BMI-attributable burden history,0.02624713816,0.01002196201,505,9
daly,5,extra_trees,bmi_death_rate__lag5,BMI-attributable burden history,0.02410767941,0.008167385465,505,10
daly,5,extra_trees,bmi_daly_rate__lag3,BMI-attributable burden history,0.02374110991,0.00827352765,505,11
daly,5,extra_trees,bmi_daly_rate__lag5,BMI-attributable burden history,0.02368511296,0.007809406422,505,12
daly,5,extra_trees,bmi_daly_rate__lag1,BMI-attributable burden history,0.02304012824,0.008385762647,505,13
daly,5,extra_trees,bmi_death_rate__lag3,BMI-attributable burden history,0.02083087235,0.007848883914,505,14
daly,5,extra_trees,bmi_daly_rate__lag10,BMI-attributable burden history,0.02043992807,0.004546778441,505,15
daly,5,extra_trees,bmi_death_rate__lag10,BMI-attributable burden history,0.01500569026,0.004051182847,505,16
daly,5,extra_trees,overall_death_rate__current,overall liver-cancer burden history,0.01327294321,0.002792981974,505,17
daly,5,extra_trees,overall_death_rate__mean3,overall liver-cancer burden history,0.01152917041,0.002823123092,505,18
daly,5,extra_trees,overall_daly_rate__current,overall liver-cancer burden history,0.008989633669,-9.274577565e-05,505,19
daly,5,extra_trees,overall_death_rate__lag1,overall liver-cancer burden history,0.00884213723,-7.956638415e-05,505,20
daly,5,extra_trees,gbd_daly_fraction__mean10,GBD attributable fraction history,0.00834676434,0.003710794632,505,21
daly,5,extra_trees,gbd_daly_fraction__current,GBD attributable fraction history,0.008198792517,0.002704206038,505,22
daly,5,extra_trees,overall_death_rate__mean10,overall liver-cancer burden history,0.008198649629,0.000446035633,505,23
